country,country_code,year,patent_authority,measure_type,unit,patent_count,agent_role,date_type
PRK,PRK,2017,US50,AP,PATN,5.083300113677979,INVENTOR,PRIORITY
PRK,PRK,2017,US50,GR,PATN,3.083300113677979,INVENTOR,PRIORITY
PRK,PRK,2017,US50,GR,PATN,0.0,INVENTOR,PRIORITY
PRK,PRK,2017,US50,GR,PATN,0.0,INVENTOR,PRIORITY
PRK,PRK,2017,US50,AP,PATN,0.0,INVENTOR,PRIORITY
PRK,PRK,2018,6F0,GR,PATN,0.0,INVENTOR,PRIORITY
PRK,PRK,2018,6F0,GR,PATN,1.0,INVENTOR,PRIORITY
PRK,PRK,2018,6F0,AP,PATN,0.0,INVENTOR,PRIORITY
PRK,PRK,2018,6F0,GR,PATN,0.0,INVENTOR,PRIORITY
PRK,PRK,2018,6F0,AP,PATN,0.2000000029802322,INVENTOR,PRIORITY
PRK,PRK,2018,6F0,GR,PATN,0.0,INVENTOR,PRIORITY
PRK,PRK,2018,6F0,AP,PATN,1.200000047683716,INVENTOR,PRIORITY
PRK,PRK,2018,9P50_1,AP,PATN,2.200000047683716,INVENTOR,PRIORITY
PRK,PRK,2018,9P50_1,AP,PATN,0.0,INVENTOR,PRIORITY
PRK,PRK,2018,9P50_1,AP,PATN,0.2000000029802322,INVENTOR,PRIORITY
PRK,PRK,2018,9P50_2,PF,PATN_FM,0.916700005531311,INVENTOR,PRIORITY
PRK,PRK,2018,9P50_2,PF,PATN_FM,0.0,INVENTOR,PRIORITY
PRK,PRK,2018,9P50_2,PF,PATN_FM,0.0,INVENTOR,PRIORITY
PRK,PRK,2018,9P50_3,PF,PATN_FM,0.0,INVENTOR,PRIORITY
PRK,PRK,2018,9P50_3,PF,PATN_FM,1.076900005340576,INVENTOR,PRIORITY
PRK,PRK,2018,9P50_3,PF,PATN_FM,0.0768999978899956,INVENTOR,PRIORITY
PRK,PRK,2018,9P50_3,PF,PATN_FM,5.443600177764893,INVENTOR,PRIORITY
PRK,PRK,2018,US50,AP,PATN,1.0,INVENTOR,PRIORITY
PRK,PRK,2018,US50,GR,PATN,0.0,INVENTOR,PRIORITY
PRK,PRK,2018,US50,AP,PATN,0.0,INVENTOR,PRIORITY
PRK,PRK,2018,US50,AP,PATN,5.283299922943115,INVENTOR,PRIORITY
PRK,PRK,2018,US50,GR,PATN,2.450000047683716,INVENTOR,PRIORITY
PRK,PRK,2018,US50,GR,PATN,0.0,INVENTOR,PRIORITY
PRK,PRK,2018,US50,GR,PATN,0.0,INVENTOR,PRIORITY
PRK,PRK,2018,US50,AP,PATN,0.0,INVENTOR,PRIORITY
PRK,PRK,2019,6F0,GR,PATN,0.0,INVENTOR,PRIORITY
PRK,PRK,2019,6F0,GR,PATN,1.0,INVENTOR,PRIORITY
PRK,PRK,2019,6F0,AP,PATN,0.0,INVENTOR,PRIORITY
PRK,PRK,2019,6F0,GR,PATN,0.0,INVENTOR,PRIORITY
PRK,PRK,2019,6F0,AP,PATN,0.0,INVENTOR,PRIORITY
PRK,PRK,2019,6F0,GR,PATN,0.0,INVENTOR,PRIORITY
PRK,PRK,2019,6F0,AP,PATN,4.958300113677979,INVENTOR,PRIORITY
PRK,PRK,2019,9P50_1,AP,PATN,6.333300113677979,INVENTOR,PRIORITY
PRK,PRK,2019,9P50_1,AP,PATN,0.0,INVENTOR,PRIORITY
PRK,PRK,2019,9P50_1,AP,PATN,0.0,INVENTOR,PRIORITY
PRK,PRK,2019,9P50_2,PF,PATN_FM,0.0,INVENTOR,PRIORITY
PRK,PRK,2019,9P50_2,PF,PATN_FM,0.0,INVENTOR,PRIORITY
PRK,PRK,2019,9P50_2,PF,PATN_FM,0.0,INVENTOR,PRIORITY
PRK,PRK,2019,9P50_3,PF,PATN_FM,0.0,INVENTOR,PRIORITY
PRK,PRK,2019,9P50_3,PF,PATN_FM,0.0,INVENTOR,PRIORITY
PRK,PRK,2019,9P50_3,PF,PATN_FM,0.0,INVENTOR,PRIORITY
PRK,PRK,2019,9P50_3,PF,PATN_FM,2.108299970626831,INVENTOR,PRIORITY
PRK,PRK,2019,US50,AP,PATN,1.0,INVENTOR,PRIORITY
PRK,PRK,2019,US50,GR,PATN,0.0,INVENTOR,PRIORITY
PRK,PRK,2019,US50,AP,PATN,0.0,INVENTOR,PRIORITY
PRK,PRK,2019,US50,AP,PATN,7.900000095367432,INVENTOR,PRIORITY
PRK,PRK,2019,US50,GR,PATN,5.23330020904541,INVENTOR,PRIORITY
PRK,PRK,2019,US50,GR,PATN,0.0,INVENTOR,PRIORITY
PRK,PRK,2019,US50,GR,PATN,0.0,INVENTOR,PRIORITY
PRK,PRK,2019,US50,AP,PATN,0.0,INVENTOR,PRIORITY
PRK,PRK,2020,6F0,AP,PATN,0.0,INVENTOR,PRIORITY
PRK,PRK,2020,6F0,AP,PATN,0.0,INVENTOR,PRIORITY
PRK,PRK,2020,6F0,AP,PATN,6.458300113677979,INVENTOR,PRIORITY
PRK,PRK,2020,9P50_1,AP,PATN,6.0,INVENTOR,PRIORITY
PRK,PRK,2020,9P50_1,AP,PATN,0.0,INVENTOR,PRIORITY
PRK,PRK,2020,9P50_1,AP,PATN,0.0,INVENTOR,PRIORITY
PRK,PRK,2020,9P50_2,PF,PATN_FM,0.333299994468689,INVENTOR,PRIORITY
PRK,PRK,2020,9P50_2,PF,PATN_FM,0.0,INVENTOR,PRIORITY
PRK,PRK,2020,9P50_2,PF,PATN_FM,0.0,INVENTOR,PRIORITY
PRK,PRK,2020,9P50_3,PF,PATN_FM,0.0,INVENTOR,PRIORITY
PRK,PRK,2020,9P50_3,PF,PATN_FM,0.0,INVENTOR,PRIORITY
PRK,PRK,2020,9P50_3,PF,PATN_FM,0.0,INVENTOR,PRIORITY
PRK,PRK,2020,9P50_3,PF,PATN_FM,4.050000190734863,INVENTOR,PRIORITY
PRK,PRK,2020,US50,AP,PATN,1.0,INVENTOR,PRIORITY
PRK,PRK,2020,US50,AP,PATN,0.0,INVENTOR,PRIORITY
PRK,PRK,2020,US50,AP,PATN,7.232600212097168,INVENTOR,PRIORITY
PRK,PRK,2020,US50,AP,PATN,0.0,INVENTOR,PRIORITY
Philippines,PHL,2017,6F0,GR,PATN,0.0,INVENTOR,PRIORITY
Philippines,PHL,2017,6F0,AP,PATN,8.809499740600586,INVENTOR,PRIORITY
Philippines,PHL,2017,6F0,AP,PATN,0.0,INVENTOR,PRIORITY
Philippines,PHL,2017,6F0,GR,PATN,1.916700005531311,INVENTOR,PRIORITY
Philippines,PHL,2017,6F0,GR,PATN,0.0,INVENTOR,PRIORITY
Philippines,PHL,2017,6F0,AP,PATN,0.25,INVENTOR,PRIORITY
Philippines,PHL,2017,6F0,GR,PATN,0.0,INVENTOR,PRIORITY
Philippines,PHL,2017,9P50_1,AP,PATN,28.43729972839355,INVENTOR,PRIORITY
Philippines,PHL,2017,9P50_1,AP,PATN,0.733299970626831,INVENTOR,PRIORITY
Philippines,PHL,2017,9P50_1,AP,PATN,0.0,INVENTOR,PRIORITY
Philippines,PHL,2017,9P50_2,PF,PATN_FM,2.897300004959106,INVENTOR,PRIORITY
Philippines,PHL,2017,9P50_2,PF,PATN_FM,2.897300004959106,INVENTOR,PRIORITY
Philippines,PHL,2017,9P50_2,PF,PATN_FM,0.25,INVENTOR,PRIORITY
Philippines,PHL,2017,9P50_2,PF,PATN_FM,0.0,INVENTOR,PRIORITY
Philippines,PHL,2017,9P50_3,PF,PATN_FM,0.5,INVENTOR,PRIORITY
Philippines,PHL,2017,9P50_3,PF,PATN_FM,0.988099992275238,INVENTOR,PRIORITY
Philippines,PHL,2017,9P50_3,PF,PATN_FM,0.0,INVENTOR,PRIORITY
Philippines,PHL,2017,9P50_3,PF,PATN_FM,49.88460159301758,INVENTOR,PRIORITY
Philippines,PHL,2017,US50,AP,PATN,1.0,INVENTOR,PRIORITY
Philippines,PHL,2017,US50,GR,PATN,0.916700005531311,INVENTOR,PRIORITY
Philippines,PHL,2017,US50,AP,PATN,0.0,INVENTOR,PRIORITY
Philippines,PHL,2017,US50,GR,PATN,0.5,INVENTOR,PRIORITY
Philippines,PHL,2017,US50,GR,PATN,0.0,INVENTOR,PRIORITY
Philippines,PHL,2017,US50,AP,PATN,89.73979949951172,INVENTOR,PRIORITY
Philippines,PHL,2017,US50,GR,PATN,73.1344985961914,INVENTOR,PRIORITY
Philippines,PHL,2017,US50,AP,PATN,1.616700053215027,INVENTOR,PRIORITY
Philippines,PHL,2018,6F0,GR,PATN,0.0,INVENTOR,PRIORITY
Philippines,PHL,2018,6F0,AP,PATN,7.467899799346924,INVENTOR,PRIORITY
Philippines,PHL,2018,6F0,AP,PATN,0.0,INVENTOR,PRIORITY
Philippines,PHL,2018,6F0,GR,PATN,1.866700053215027,INVENTOR,PRIORITY
Philippines,PHL,2018,6F0,GR,PATN,0.0,INVENTOR,PRIORITY
Philippines,PHL,2018,6F0,AP,PATN,0.0,INVENTOR,PRIORITY
Philippines,PHL,2018,6F0,GR,PATN,0.0,INVENTOR,PRIORITY
Philippines,PHL,2018,9P50_1,AP,PATN,30.14879989624023,INVENTOR,PRIORITY
Philippines,PHL,2018,9P50_1,AP,PATN,1.0,INVENTOR,PRIORITY
Philippines,PHL,2018,9P50_1,AP,PATN,0.0,INVENTOR,PRIORITY
Philippines,PHL,2018,9P50_2,PF,PATN_FM,6.273799896240234,INVENTOR,PRIORITY
Philippines,PHL,2018,9P50_2,PF,PATN_FM,6.273799896240234,INVENTOR,PRIORITY
Philippines,PHL,2018,9P50_2,PF,PATN_FM,0.25,INVENTOR,PRIORITY
Philippines,PHL,2018,9P50_2,PF,PATN_FM,0.0,INVENTOR,PRIORITY
Philippines,PHL,2018,9P50_3,PF,PATN_FM,0.0,INVENTOR,PRIORITY
Philippines,PHL,2018,9P50_3,PF,PATN_FM,0.0,INVENTOR,PRIORITY
Philippines,PHL,2018,9P50_3,PF,PATN_FM,0.0,INVENTOR,PRIORITY
Philippines,PHL,2018,9P50_3,PF,PATN_FM,51.00479888916016,INVENTOR,PRIORITY
Philippines,PHL,2018,US50,AP,PATN,0.0,INVENTOR,PRIORITY
Philippines,PHL,2018,US50,GR,PATN,0.0,INVENTOR,PRIORITY
Philippines,PHL,2018,US50,AP,PATN,0.0,INVENTOR,PRIORITY
Philippines,PHL,2018,US50,GR,PATN,0.0,INVENTOR,PRIORITY
Philippines,PHL,2018,US50,GR,PATN,0.0,INVENTOR,PRIORITY
Philippines,PHL,2018,US50,AP,PATN,106.1155014038086,INVENTOR,PRIORITY
Philippines,PHL,2018,US50,GR,PATN,91.88099670410156,INVENTOR,PRIORITY
Philippines,PHL,2018,US50,AP,PATN,0.25,INVENTOR,PRIORITY
Philippines,PHL,2019,6F0,GR,PATN,0.0,INVENTOR,PRIORITY
Philippines,PHL,2019,6F0,AP,PATN,7.904799938201904,INVENTOR,PRIORITY
Philippines,PHL,2019,6F0,AP,PATN,0.0,INVENTOR,PRIORITY
Philippines,PHL,2019,6F0,GR,PATN,0.0,INVENTOR,PRIORITY
Philippines,PHL,2019,6F0,GR,PATN,0.0,INVENTOR,PRIORITY
Philippines,PHL,2019,6F0,AP,PATN,1.0,INVENTOR,PRIORITY
Philippines,PHL,2019,6F0,GR,PATN,0.0,INVENTOR,PRIORITY
Philippines,PHL,2019,9P50_1,AP,PATN,29.06310081481934,INVENTOR,PRIORITY
Philippines,PHL,2019,9P50_1,AP,PATN,2.200000047683716,INVENTOR,PRIORITY
Philippines,PHL,2019,9P50_1,AP,PATN,1.0,INVENTOR,PRIORITY
Philippines,PHL,2019,9P50_2,PF,PATN_FM,1.503999948501587,INVENTOR,PRIORITY
Philippines,PHL,2019,9P50_2,PF,PATN_FM,5.437900066375732,INVENTOR,PRIORITY
Philippines,PHL,2019,9P50_2,PF,PATN_FM,0.0,INVENTOR,PRIORITY
Philippines,PHL,2019,9P50_2,PF,PATN_FM,0.0,INVENTOR,PRIORITY
Philippines,PHL,2019,9P50_3,PF,PATN_FM,1.0,INVENTOR,PRIORITY
Philippines,PHL,2019,9P50_3,PF,PATN_FM,1.0,INVENTOR,PRIORITY
Philippines,PHL,2019,9P50_3,PF,PATN_FM,0.0,INVENTOR,PRIORITY
Philippines,PHL,2019,9P50_3,PF,PATN_FM,40.53329849243164,INVENTOR,PRIORITY
Philippines,PHL,2019,US50,AP,PATN,1.0,INVENTOR,PRIORITY
Philippines,PHL,2019,US50,GR,PATN,0.0,INVENTOR,PRIORITY
Philippines,PHL,2019,US50,AP,PATN,0.0,INVENTOR,PRIORITY
Philippines,PHL,2019,US50,GR,PATN,0.0,INVENTOR,PRIORITY
Philippines,PHL,2019,US50,GR,PATN,0.0,INVENTOR,PRIORITY
Philippines,PHL,2019,US50,AP,PATN,79.94840240478516,INVENTOR,PRIORITY
Philippines,PHL,2019,US50,GR,PATN,62.10440063476563,INVENTOR,PRIORITY
Philippines,PHL,2019,US50,AP,PATN,1.0,INVENTOR,PRIORITY
Philippines,PHL,2020,6F0,AP,PATN,14.54539966583252,INVENTOR,PRIORITY
Philippines,PHL,2020,6F0,AP,PATN,0.0,INVENTOR,PRIORITY
Philippines,PHL,2020,6F0,AP,PATN,0.0,INVENTOR,PRIORITY
Philippines,PHL,2020,9P50_1,AP,PATN,34.22620010375977,INVENTOR,PRIORITY
Philippines,PHL,2020,9P50_1,AP,PATN,1.0,INVENTOR,PRIORITY
Philippines,PHL,2020,9P50_1,AP,PATN,0.0,INVENTOR,PRIORITY
Philippines,PHL,2020,9P50_2,PF,PATN_FM,7.142899990081787,INVENTOR,PRIORITY
Philippines,PHL,2020,9P50_2,PF,PATN_FM,6.289700031280518,INVENTOR,PRIORITY
Philippines,PHL,2020,9P50_2,PF,PATN_FM,0.0,INVENTOR,PRIORITY
Philippines,PHL,2020,9P50_2,PF,PATN_FM,0.0,INVENTOR,PRIORITY
Philippines,PHL,2020,9P50_3,PF,PATN_FM,0.5,INVENTOR,PRIORITY
Philippines,PHL,2020,9P50_3,PF,PATN_FM,0.699999988079071,INVENTOR,PRIORITY
Philippines,PHL,2020,9P50_3,PF,PATN_FM,0.0,INVENTOR,PRIORITY
Philippines,PHL,2020,9P50_3,PF,PATN_FM,38.98609924316406,INVENTOR,PRIORITY
Philippines,PHL,2020,US50,AP,PATN,0.5,INVENTOR,PRIORITY
Philippines,PHL,2020,US50,AP,PATN,0.0,INVENTOR,PRIORITY
Philippines,PHL,2020,US50,AP,PATN,72.86309814453125,INVENTOR,PRIORITY
Philippines,PHL,2020,US50,AP,PATN,1.366700053215027,INVENTOR,PRIORITY
Philippines,PHL,2021,6F0,AP,PATN,12.24409961700439,INVENTOR,PRIORITY
Philippines,PHL,2021,9P50_2,PF,PATN_FM,6.991300106048584,INVENTOR,PRIORITY
Poland,POL,2017,6F0,AP,PATN,29.32500076293945,INVENTOR,PRIORITY
Poland,POL,2017,6F0,AP,PATN,596.4016723632812,INVENTOR,PRIORITY
Poland,POL,2017,6F0,GR,PATN,8.0,INVENTOR,PRIORITY
Poland,POL,2017,6F0,GR,PATN,306.6030883789063,INVENTOR,PRIORITY
Poland,POL,2017,6F0,GR,PATN,1.0,INVENTOR,PRIORITY
Poland,POL,2017,6F0,GR,PATN,0.0,INVENTOR,PRIORITY
Poland,POL,2017,6F0,AP,PATN,2.0,INVENTOR,PRIORITY
Poland,POL,2017,9P50_1,AP,PATN,22.70829963684082,INVENTOR,PRIORITY
Poland,POL,2017,9P50_1,AP,PATN,374.4968872070313,INVENTOR,PRIORITY
Poland,POL,2017,9P50_1,AP,PATN,1.0,INVENTOR,PRIORITY
Poland,POL,2017,9P50_2,PF,PATN_FM,73.3147964477539,INVENTOR,PRIORITY
Poland,POL,2017,9P50_2,PF,PATN_FM,3.866699934005737,INVENTOR,PRIORITY
Poland,POL,2017,9P50_2,PF,PATN_FM,73.3147964477539,INVENTOR,PRIORITY
Poland,POL,2017,9P50_2,PF,PATN_FM,0.0,INVENTOR,PRIORITY
Poland,POL,2017,9P50_3,PF,PATN_FM,25.29170036315918,INVENTOR,PRIORITY
Poland,POL,2017,9P50_3,PF,PATN_FM,2.0,INVENTOR,PRIORITY
Poland,POL,2017,9P50_3,PF,PATN_FM,0.0,INVENTOR,PRIORITY
Poland,POL,2017,9P50_3,PF,PATN_FM,539.3347778320312,INVENTOR,PRIORITY
Poland,POL,2017,US50,AP,PATN,0.0,INVENTOR,PRIORITY
Poland,POL,2017,US50,AP,PATN,10.625,INVENTOR,PRIORITY
Poland,POL,2017,US50,AP,PATN,0.0,INVENTOR,PRIORITY
Poland,POL,2017,US50,GR,PATN,3.458300113677979,INVENTOR,PRIORITY
Poland,POL,2017,US50,GR,PATN,324.9527893066406,INVENTOR,PRIORITY
Poland,POL,2017,US50,AP,PATN,463.5007934570313,INVENTOR,PRIORITY
Poland,POL,2017,US50,GR,PATN,0.0,INVENTOR,PRIORITY
Poland,POL,2017,US50,GR,PATN,0.0,INVENTOR,PRIORITY
Poland,POL,2018,6F0,AP,PATN,33.1786003112793,INVENTOR,PRIORITY
Poland,POL,2018,6F0,AP,PATN,679.3408813476562,INVENTOR,PRIORITY
Poland,POL,2018,6F0,GR,PATN,6.142899990081787,INVENTOR,PRIORITY
Poland,POL,2018,6F0,GR,PATN,282.2160034179688,INVENTOR,PRIORITY
Poland,POL,2018,6F0,GR,PATN,0.0,INVENTOR,PRIORITY
Poland,POL,2018,6F0,GR,PATN,0.0,INVENTOR,PRIORITY
Poland,POL,2018,6F0,AP,PATN,1.983299970626831,INVENTOR,PRIORITY
Poland,POL,2018,9P50_1,AP,PATN,28.13100051879883,INVENTOR,PRIORITY
Poland,POL,2018,9P50_1,AP,PATN,425.4631042480469,INVENTOR,PRIORITY
Poland,POL,2018,9P50_1,AP,PATN,3.950000047683716,INVENTOR,PRIORITY
Poland,POL,2018,9P50_2,PF,PATN_FM,67.28849792480469,INVENTOR,PRIORITY
Poland,POL,2018,9P50_2,PF,PATN_FM,5.57859992980957,INVENTOR,PRIORITY
Poland,POL,2018,9P50_2,PF,PATN_FM,67.28849792480469,INVENTOR,PRIORITY
Poland,POL,2018,9P50_2,PF,PATN_FM,1.0,INVENTOR,PRIORITY
Poland,POL,2018,9P50_3,PF,PATN_FM,24.09880065917969,INVENTOR,PRIORITY
Poland,POL,2018,9P50_3,PF,PATN_FM,2.783299922943115,INVENTOR,PRIORITY
Poland,POL,2018,9P50_3,PF,PATN_FM,0.0,INVENTOR,PRIORITY
Poland,POL,2018,9P50_3,PF,PATN_FM,573.4586791992188,INVENTOR,PRIORITY
Poland,POL,2018,US50,AP,PATN,3.316699981689453,INVENTOR,PRIORITY
Poland,POL,2018,US50,AP,PATN,17.19519996643066,INVENTOR,PRIORITY
Poland,POL,2018,US50,AP,PATN,0.0,INVENTOR,PRIORITY
Poland,POL,2018,US50,GR,PATN,2.211899995803833,INVENTOR,PRIORITY
Poland,POL,2018,US50,GR,PATN,334.965087890625,INVENTOR,PRIORITY
Poland,POL,2018,US50,AP,PATN,552.5631103515625,INVENTOR,PRIORITY
Poland,POL,2018,US50,GR,PATN,0.0,INVENTOR,PRIORITY
Poland,POL,2018,US50,GR,PATN,1.333299994468689,INVENTOR,PRIORITY
Poland,POL,2019,6F0,AP,PATN,31.44169998168945,INVENTOR,PRIORITY
Poland,POL,2019,6F0,AP,PATN,617.7957153320312,INVENTOR,PRIORITY
Poland,POL,2019,6F0,GR,PATN,3.0,INVENTOR,PRIORITY
Poland,POL,2019,6F0,GR,PATN,160.5016021728516,INVENTOR,PRIORITY
Poland,POL,2019,6F0,GR,PATN,2.095200061798096,INVENTOR,PRIORITY
Poland,POL,2019,6F0,GR,PATN,0.0,INVENTOR,PRIORITY
Poland,POL,2019,6F0,AP,PATN,5.595200061798096,INVENTOR,PRIORITY
Poland,POL,2019,9P50_1,AP,PATN,35.19169998168945,INVENTOR,PRIORITY
Poland,POL,2019,9P50_1,AP,PATN,417.6838989257813,INVENTOR,PRIORITY
Poland,POL,2019,9P50_1,AP,PATN,5.095200061798096,INVENTOR,PRIORITY
Poland,POL,2019,9P50_2,PF,PATN_FM,62.02780151367188,INVENTOR,PRIORITY
Poland,POL,2019,9P50_2,PF,PATN_FM,12.76189994812012,INVENTOR,PRIORITY
Poland,POL,2019,9P50_2,PF,PATN_FM,62.02780151367188,INVENTOR,PRIORITY
Poland,POL,2019,9P50_2,PF,PATN_FM,3.095200061798096,INVENTOR,PRIORITY
Poland,POL,2019,9P50_3,PF,PATN_FM,31.50629997253418,INVENTOR,PRIORITY
Poland,POL,2019,9P50_3,PF,PATN_FM,5.095200061798096,INVENTOR,PRIORITY
Poland,POL,2019,9P50_3,PF,PATN_FM,0.0,INVENTOR,PRIORITY
Poland,POL,2019,9P50_3,PF,PATN_FM,506.1323852539063,INVENTOR,PRIORITY
Poland,POL,2019,US50,AP,PATN,3.095200061798096,INVENTOR,PRIORITY
Poland,POL,2019,US50,AP,PATN,13.81669998168945,INVENTOR,PRIORITY
Poland,POL,2019,US50,AP,PATN,0.0,INVENTOR,PRIORITY
Poland,POL,2019,US50,GR,PATN,1.25,INVENTOR,PRIORITY
Poland,POL,2019,US50,GR,PATN,225.4886932373047,INVENTOR,PRIORITY
Poland,POL,2019,US50,AP,PATN,498.8797912597656,INVENTOR,PRIORITY
Poland,POL,2019,US50,GR,PATN,0.0,INVENTOR,PRIORITY
Poland,POL,2019,US50,GR,PATN,0.0,INVENTOR,PRIORITY
Poland,POL,2020,6F0,AP,PATN,32.19049835205078,INVENTOR,PRIORITY
Poland,POL,2020,6F0,AP,PATN,706.0877075195312,INVENTOR,PRIORITY
Poland,POL,2020,6F0,AP,PATN,3.0,INVENTOR,PRIORITY
Poland,POL,2020,9P50_1,AP,PATN,43.50709915161133,INVENTOR,PRIORITY
Poland,POL,2020,9P50_1,AP,PATN,497.1207885742188,INVENTOR,PRIORITY
Poland,POL,2020,9P50_1,AP,PATN,5.0,INVENTOR,PRIORITY
Poland,POL,2020,9P50_2,PF,PATN_FM,43.20640182495117,INVENTOR,PRIORITY
Poland,POL,2020,9P50_2,PF,PATN_FM,2.571399927139282,INVENTOR,PRIORITY
Poland,POL,2020,9P50_2,PF,PATN_FM,64.11519622802734,INVENTOR,PRIORITY
Poland,POL,2020,9P50_2,PF,PATN_FM,1.0,INVENTOR,PRIORITY
Poland,POL,2020,9P50_3,PF,PATN_FM,24.98310089111328,INVENTOR,PRIORITY
Poland,POL,2020,9P50_3,PF,PATN_FM,3.142899990081787,INVENTOR,PRIORITY
Poland,POL,2020,9P50_3,PF,PATN_FM,0.0,INVENTOR,PRIORITY
Poland,POL,2020,9P50_3,PF,PATN_FM,532.5642700195312,INVENTOR,PRIORITY
Poland,POL,2020,US50,AP,PATN,4.0,INVENTOR,PRIORITY
Poland,POL,2020,US50,AP,PATN,9.571399688720703,INVENTOR,PRIORITY
Poland,POL,2020,US50,AP,PATN,0.0,INVENTOR,PRIORITY
Poland,POL,2020,US50,AP,PATN,442.7388916015625,INVENTOR,PRIORITY
Poland,POL,2021,6F0,AP,PATN,711.711181640625,INVENTOR,PRIORITY
Poland,POL,2021,9P50_2,PF,PATN_FM,67.08769989013672,INVENTOR,PRIORITY
Portugal,PRT,2017,6F0,AP,PATN,2.428600072860718,INVENTOR,PRIORITY
Portugal,PRT,2017,6F0,GR,PATN,4.199999809265137,INVENTOR,PRIORITY
Portugal,PRT,2017,6F0,GR,PATN,86.21109771728516,INVENTOR,PRIORITY
Portugal,PRT,2017,6F0,AP,PATN,13.11979961395264,INVENTOR,PRIORITY
Portugal,PRT,2017,6F0,GR,PATN,2.0,INVENTOR,PRIORITY
Portugal,PRT,2017,6F0,GR,PATN,0.0,INVENTOR,PRIORITY
Portugal,PRT,2017,6F0,AP,PATN,217.389404296875,INVENTOR,PRIORITY
Portugal,PRT,2017,9P50_1,AP,PATN,17.81979942321777,INVENTOR,PRIORITY
Portugal,PRT,2017,9P50_1,AP,PATN,226.5536041259766,INVENTOR,PRIORITY
Portugal,PRT,2017,9P50_1,AP,PATN,1.428599953651428,INVENTOR,PRIORITY
Portugal,PRT,2017,9P50_2,PF,PATN_FM,37.05670166015625,INVENTOR,PRIORITY
Portugal,PRT,2017,9P50_2,PF,PATN_FM,9.018199920654297,INVENTOR,PRIORITY
Portugal,PRT,2017,9P50_2,PF,PATN_FM,1.0,INVENTOR,PRIORITY
Portugal,PRT,2017,9P50_2,PF,PATN_FM,37.05670166015625,INVENTOR,PRIORITY
Portugal,PRT,2017,9P50_3,PF,PATN_FM,16.32929992675781,INVENTOR,PRIORITY
Portugal,PRT,2017,9P50_3,PF,PATN_FM,0.0,INVENTOR,PRIORITY
Portugal,PRT,2017,9P50_3,PF,PATN_FM,1.678599953651428,INVENTOR,PRIORITY
Portugal,PRT,2017,9P50_3,PF,PATN_FM,171.1060028076172,INVENTOR,PRIORITY
Portugal,PRT,2017,US50,GR,PATN,109.4306030273438,INVENTOR,PRIORITY
Portugal,PRT,2017,US50,AP,PATN,187.8193969726563,INVENTOR,PRIORITY
Portugal,PRT,2017,US50,GR,PATN,0.0,INVENTOR,PRIORITY
Portugal,PRT,2017,US50,GR,PATN,4.511099815368652,INVENTOR,PRIORITY
Portugal,PRT,2017,US50,AP,PATN,14.29599952697754,INVENTOR,PRIORITY
Portugal,PRT,2017,US50,AP,PATN,0.0,INVENTOR,PRIORITY
Portugal,PRT,2017,US50,GR,PATN,1.0,INVENTOR,PRIORITY
Portugal,PRT,2017,US50,AP,PATN,1.428599953651428,INVENTOR,PRIORITY
Portugal,PRT,2018,6F0,AP,PATN,1.25,INVENTOR,PRIORITY
Portugal,PRT,2018,6F0,GR,PATN,3.0,INVENTOR,PRIORITY
Portugal,PRT,2018,6F0,GR,PATN,72.46430206298828,INVENTOR,PRIORITY
Portugal,PRT,2018,6F0,AP,PATN,22.19050025939941,INVENTOR,PRIORITY
Portugal,PRT,2018,6F0,GR,PATN,0.0,INVENTOR,PRIORITY
Portugal,PRT,2018,6F0,GR,PATN,0.0,INVENTOR,PRIORITY
Portugal,PRT,2018,6F0,AP,PATN,246.8968963623047,INVENTOR,PRIORITY
Portugal,PRT,2018,9P50_1,AP,PATN,23.60709953308105,INVENTOR,PRIORITY
Portugal,PRT,2018,9P50_1,AP,PATN,243.5352935791016,INVENTOR,PRIORITY
Portugal,PRT,2018,9P50_1,AP,PATN,1.25,INVENTOR,PRIORITY
Portugal,PRT,2018,9P50_2,PF,PATN_FM,36.44260025024414,INVENTOR,PRIORITY
Portugal,PRT,2018,9P50_2,PF,PATN_FM,8.600000381469727,INVENTOR,PRIORITY
Portugal,PRT,2018,9P50_2,PF,PATN_FM,0.0,INVENTOR,PRIORITY
Portugal,PRT,2018,9P50_2,PF,PATN_FM,36.44260025024414,INVENTOR,PRIORITY
Portugal,PRT,2018,9P50_3,PF,PATN_FM,23.57379913330078,INVENTOR,PRIORITY
Portugal,PRT,2018,9P50_3,PF,PATN_FM,0.0,INVENTOR,PRIORITY
Portugal,PRT,2018,9P50_3,PF,PATN_FM,1.25,INVENTOR,PRIORITY
Portugal,PRT,2018,9P50_3,PF,PATN_FM,188.3742065429688,INVENTOR,PRIORITY
Portugal,PRT,2018,US50,GR,PATN,56.0547981262207,INVENTOR,PRIORITY
Portugal,PRT,2018,US50,AP,PATN,169.4909057617188,INVENTOR,PRIORITY
Portugal,PRT,2018,US50,GR,PATN,0.0,INVENTOR,PRIORITY
Portugal,PRT,2018,US50,GR,PATN,2.0,INVENTOR,PRIORITY
Portugal,PRT,2018,US50,AP,PATN,14.99050045013428,INVENTOR,PRIORITY
Portugal,PRT,2018,US50,AP,PATN,0.0,INVENTOR,PRIORITY
Portugal,PRT,2018,US50,GR,PATN,1.0,INVENTOR,PRIORITY
